price,units_sold,rating,rating_count,badges_count,badge_product_quality,product_variation_inventory,shipping_option_price,merchant_rating_count,merchant_rating,merchant_has_profile_picture,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,size_m,size_other,size_s,size_xs,log_units_sold,tag_summer,tag_women's fashion,tag_sexy,tag_tank
8.0,100,2.0,2,0,0,46,3,14676,4.07420278004906,0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,4.605170185988092,1,1,0,1
2.0,50,3.88,8,0,0,1,1,7248,3.9430187637969096,0,5.0,1.0,0.0,0.0,2.0,0,1,0,0,3.912023005428146,1,1,1,0
5.66,100,3.41,27,0,0,50,1,1129,3.83348095659876,0,8.0,8.0,4.0,1.0,6.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,100,4.1,10,0,0,10,3,4402,4.022944116310768,0,5.0,3.0,1.0,0.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,100,4.08,61,0,0,2,3,1585,4.0769716088328085,0,38.0,6.0,8.0,2.0,7.0,1,0,0,0,4.605170185988092,1,1,0,0
9.0,1000,3.78,282,0,0,15,3,16523,4.038733886098166,0,127.0,47.0,58.0,20.0,30.0,0,0,1,0,6.907755278982137,1,1,0,1
2.76,1000,4.33,49,1,1,3,1,11505,4.136723163841808,0,28.0,13.0,5.0,2.0,1.0,0,0,0,1,6.907755278982137,1,1,0,1
3.83,100,3.57,67,0,0,1,1,5654,3.9587902370003536,0,27.0,15.0,6.0,7.0,12.0,0,1,0,0,4.605170185988092,1,1,0,0
7.0,10000,4.47,1838,1,1,50,2,8727,4.1617967228142545,0,1253.0,351.0,139.0,42.0,53.0,0,0,1,0,9.210340371976184,0,0,1,0
6.0,1000,3.46,566,0,0,15,2,36361,3.967520145210528,0,239.0,71.0,85.0,56.0,115.0,1,0,0,0,6.907755278982137,1,1,1,0
8.0,100,4.06,36,1,1,50,2,5781,4.274865940148763,0,20.0,6.0,5.0,2.0,3.0,1,0,0,0,4.605170185988092,1,1,1,1
8.0,1000,4.16,45,0,0,50,3,21012,3.885160860460689,0,28.0,4.0,9.0,0.0,4.0,0,0,1,0,6.907755278982137,1,1,1,0
2.66,100,2.67,12,0,0,1,1,66644,4.137581777804454,1,1.0,4.0,2.0,0.0,5.0,0,0,1,0,4.605170185988092,1,1,0,0
8.0,20000,3.37,5685,0,0,50,3,402743,4.156715324661136,1,1813.0,1162.0,1071.0,609.0,1030.0,0,1,0,0,9.903487552536127,1,1,1,0
8.0,1000,3.55,120,0,0,49,2,7348,4.1374523679912905,0,47.0,21.0,20.0,15.0,17.0,0,0,0,1,6.907755278982137,0,1,0,0
3.67,5000,3.32,510,0,0,15,1,253249,4.070618245284286,1,181.0,83.0,77.0,58.0,111.0,0,1,0,0,8.517193191416238,0,1,1,0
12.0,20000,4.08,1799,0,0,50,3,151914,4.127921060600077,0,960.0,346.0,285.0,97.0,111.0,1,0,0,0,9.903487552536127,0,1,1,0
13.0,20000,4.06,4378,0,0,50,3,44067,4.2884925227494515,0,2301.0,939.0,572.0,248.0,318.0,0,0,1,0,9.903487552536127,0,1,0,0
9.0,5000,3.89,740,0,0,2,3,24771,4.047959307254451,0,361.0,137.0,117.0,53.0,72.0,0,1,0,0,8.517193191416238,1,1,0,0
9.0,50,4.63,8,0,0,18,3,54,4.185185185185185,0,5.0,3.0,0.0,0.0,0.0,0,0,0,1,3.912023005428146,1,1,0,0
8.0,100,3.38,42,0,0,50,3,198,3.8383838383838382,0,16.0,6.0,7.0,4.0,9.0,0,0,0,1,4.605170185988092,1,1,0,0
12.0,10000,4.14,3560,0,0,50,3,19521,3.9848368423748783,1,1950.0,776.0,428.0,184.0,222.0,0,0,1,0,9.210340371976184,1,1,0,0
5.0,100,3.8,15,0,0,50,2,17612,3.889677492618669,0,7.0,3.0,2.0,1.0,2.0,1,0,0,0,4.605170185988092,1,1,1,1
6.0,5000,4.27,901,1,1,50,2,9486,4.1769976807927485,1,528.0,197.0,105.0,32.0,39.0,0,0,0,1,8.517193191416238,1,1,0,1
14.0,1000,3.7,511,0,0,29,4,47356,4.05688825069685,0,211.0,107.0,89.0,39.0,65.0,0,1,0,0,6.907755278982137,1,1,1,0
8.0,5000,4.34,719,0,0,1,2,15348,4.013812874641647,0,460.0,128.0,71.0,34.0,26.0,0,0,1,0,8.517193191416238,1,1,1,0
8.0,20000,4.03,5929,0,0,15,3,15006,4.083566573370652,0,3030.0,1257.0,884.0,326.0,432.0,0,0,1,0,9.903487552536127,1,1,0,1
8.0,20000,3.41,5781,0,0,50,3,32923,4.209154694286669,0,1964.0,1029.0,1167.0,684.0,937.0,0,0,1,0,9.903487552536127,1,0,1,0
18.0,20000,4.23,4421,0,0,50,5,18910,4.387414066631412,1,2638.0,851.0,473.0,213.0,246.0,1,0,0,0,9.903487552536127,0,1,1,0
3.93,100,3.54,57,0,0,2,1,2399,4.213422259274698,0,24.0,10.0,5.0,9.0,9.0,0,0,0,1,4.605170185988092,1,1,0,1
11.0,100,3.12,25,0,0,9,3,7076,3.968061051441493,0,5.0,6.0,5.0,5.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
6.0,100,3.67,27,0,0,5,2,4705,4.040595111583422,0,9.0,8.0,5.0,2.0,3.0,0,1,0,0,4.605170185988092,1,1,0,0
8.0,1000,4.37,578,0,0,50,3,17816,4.179445442299056,1,367.0,122.0,50.0,15.0,24.0,0,0,0,1,6.907755278982137,1,0,0,0
11.0,100,4.33,3,0,0,50,3,38258,3.9554341575618173,0,2.0,0.0,1.0,0.0,0.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,5000,4.01,542,0,0,50,2,8242,4.216694976947343,0,283.0,111.0,69.0,29.0,50.0,0,0,1,0,8.517193191416238,1,1,1,0
12.0,100,5.0,0,0,0,5,3,6,4.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4.605170185988092,1,1,1,0
11.0,100,3.56,71,0,0,50,3,2782,4.06901509705248,0,29.0,10.0,15.0,6.0,11.0,0,1,0,0,4.605170185988092,1,1,0,0
11.0,100,3.96,98,0,0,50,2,5070,4.2767258382643,0,46.0,24.0,14.0,6.0,8.0,1,0,0,0,4.605170185988092,1,1,0,0
3.0,50,4.25,4,0,0,1,1,28,4.035714285714286,0,3.0,0.0,0.0,1.0,0.0,0,0,0,1,3.912023005428146,1,0,0,0
5.0,5000,3.51,747,0,0,1,2,5019,4.069535764096433,0,270.0,138.0,157.0,64.0,118.0,0,0,0,1,8.517193191416238,1,0,0,0
9.0,1000,4.74,47,0,0,50,3,4773,4.002933165723864,0,40.0,3.0,3.0,1.0,0.0,0,0,1,0,6.907755278982137,1,1,0,1
8.0,1000,3.61,233,0,0,1,2,32858,3.88553776857995,0,91.0,57.0,28.0,17.0,40.0,0,0,0,1,6.907755278982137,1,1,0,0
9.0,20000,3.88,6360,0,0,50,3,40616,4.098557218830018,0,3029.0,1251.0,982.0,455.0,643.0,0,0,0,1,9.903487552536127,1,1,0,0
11.0,20000,3.73,8609,0,0,50,3,32394,3.9246774093968018,0,3624.0,1733.0,1531.0,761.0,960.0,0,0,1,0,9.903487552536127,1,1,1,0
11.0,20000,3.53,3572,0,0,50,3,11965,4.0171333054743,0,1328.0,706.0,611.0,377.0,550.0,0,0,0,1,9.903487552536127,1,1,1,0
7.0,10000,4.34,3079,1,1,41,2,9661,4.293240865334853,0,1891.0,631.0,367.0,99.0,91.0,1,0,0,0,9.210340371976184,1,0,0,0
3.93,100,4.4,10,0,0,11,1,3791,3.918754945924558,0,7.0,2.0,0.0,0.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
7.0,100,3.67,18,0,0,44,2,12309,4.0451702006661785,1,7.0,3.0,5.0,1.0,2.0,1,0,0,0,4.605170185988092,1,1,0,0
8.0,100,4.0,13,0,0,5,2,129,3.7906976744186047,0,5.0,5.0,1.0,2.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
7.0,5000,4.38,996,1,1,8,2,130598,3.946790915634237,0,654.0,178.0,94.0,32.0,38.0,0,0,0,1,8.517193191416238,1,1,0,1
3.7,10,2.25,4,0,0,2,1,72,3.7777777777777777,0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,2.302585092994046,1,0,0,0
8.0,1000,4.11,439,0,0,50,2,14298,4.260595887536718,0,252.0,76.0,55.0,19.0,37.0,0,0,0,1,6.907755278982137,0,1,0,1
3.94,100,3.9,21,0,0,1,1,189,4.068783068783069,0,10.0,5.0,2.0,2.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
15.0,1000,4.41,277,1,1,50,4,1038,4.254335260115607,0,177.0,58.0,28.0,6.0,8.0,0,1,0,0,6.907755278982137,1,1,0,0
5.0,1000,3.74,149,0,0,7,2,55499,4.138885385322259,0,63.0,33.0,23.0,11.0,19.0,1,0,0,0,6.907755278982137,1,1,0,0
5.77,100,4.0,4,0,0,45,1,8996,3.915740329035127,0,1.0,2.0,1.0,0.0,0.0,0,0,1,0,4.605170185988092,1,1,1,1
4.67,100,2.88,82,0,0,5,1,7497,4.079365079365079,0,18.0,11.0,21.0,7.0,25.0,0,0,0,1,4.605170185988092,1,0,0,0
11.0,100,3.29,49,0,0,50,2,168,3.7321428571428568,0,15.0,8.0,12.0,4.0,10.0,1,0,0,0,4.605170185988092,1,1,1,0
5.9,5000,3.26,531,0,0,9,2,7069,4.055028999858537,0,171.0,92.0,91.0,58.0,119.0,0,0,0,1,8.517193191416238,1,1,0,0
3.7,100,3.18,11,0,0,9,1,359,3.4094707520891365,0,4.0,1.0,1.0,3.0,2.0,0,1,0,0,4.605170185988092,1,1,0,1
5.0,1000,3.77,435,0,0,50,1,3883,4.288179242853464,0,191.0,87.0,69.0,41.0,47.0,1,0,0,0,6.907755278982137,0,1,1,1
9.0,5000,3.65,878,0,0,48,3,3915,3.986206896551724,0,381.0,145.0,144.0,83.0,125.0,0,0,1,0,8.517193191416238,1,1,1,1
16.0,100,3.88,69,0,0,50,4,37753,3.8285699149736434,0,33.0,15.0,10.0,2.0,9.0,1,0,0,0,4.605170185988092,1,1,0,0
6.0,10000,4.34,1669,0,0,50,2,2736,4.3238304093567255,0,1032.0,341.0,185.0,57.0,54.0,0,1,0,0,9.210340371976184,0,1,0,0
16.0,1000,3.67,450,1,0,11,4,12322,4.237542606719688,0,184.0,85.0,85.0,42.0,54.0,0,0,1,0,6.907755278982137,0,1,1,0
3.76,1000,3.34,95,0,0,3,1,3804,4.109621451104101,0,33.0,17.0,15.0,9.0,21.0,0,0,0,1,6.907755278982137,1,1,0,1
8.0,1000,4.01,270,0,0,50,3,2212,4.209312839059675,0,141.0,55.0,32.0,20.0,22.0,0,1,0,0,6.907755278982137,1,1,1,1
11.0,100,3.13,45,0,0,1,3,364,3.381868131868132,0,11.0,11.0,7.0,5.0,11.0,0,0,0,1,4.605170185988092,1,1,0,1
8.0,100,3.33,3,0,0,50,2,619,4.368336025848143,0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,4.605170185988092,1,0,0,0
12.0,1000,4.05,614,0,0,50,3,45151,4.0329560807069615,0,339.0,114.0,70.0,34.0,57.0,0,0,1,0,6.907755278982137,1,1,1,0
8.0,5000,4.07,775,0,0,50,2,42919,4.105967054218412,0,411.0,158.0,102.0,56.0,48.0,0,0,1,0,8.517193191416238,1,1,0,1
11.0,100,3.32,28,0,0,50,2,1151,4.3249348392702,0,11.0,3.0,3.0,6.0,5.0,0,0,1,0,4.605170185988092,1,1,1,0
5.0,10000,3.94,2557,0,0,10,1,32168,3.8845436458592384,0,1228.0,552.0,394.0,165.0,218.0,0,0,1,0,9.210340371976184,1,1,0,0
5.0,1000,3.77,404,1,0,1,2,25093,4.068664567807756,1,173.0,87.0,68.0,31.0,45.0,0,0,1,0,6.907755278982137,1,1,0,0
7.0,1000,3.8,46,0,0,50,2,1685,3.8112759643916916,0,22.0,9.0,6.0,2.0,7.0,0,0,1,0,6.907755278982137,1,1,0,1
8.0,5000,4.02,1269,0,0,10,2,39395,4.054423150145958,0,639.0,288.0,173.0,72.0,97.0,0,1,0,0,8.517193191416238,1,1,0,0
15.0,3,5.0,0,0,0,50,4,4150,4.252289156626507,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0986122886681098,1,1,1,0
12.0,1000,3.81,341,0,0,50,3,2248,4.150355871886121,0,163.0,63.0,48.0,21.0,46.0,0,0,1,0,6.907755278982137,1,1,0,0
7.0,100,4.15,27,1,0,50,2,18529,4.135949052836095,0,16.0,5.0,3.0,0.0,3.0,1,0,0,0,4.605170185988092,1,1,0,0
13.0,5000,3.97,1020,0,0,50,3,165915,4.256076906849893,0,486.0,239.0,161.0,49.0,85.0,1,0,0,0,8.517193191416238,0,1,1,0
9.0,100,3.69,29,0,0,50,3,3300,4.024242424242424,0,12.0,5.0,6.0,3.0,3.0,0,0,1,0,4.605170185988092,1,1,0,0
5.0,100,3.0,45,0,0,50,2,9857,4.053971796692705,0,14.0,3.0,10.0,5.0,13.0,0,0,0,1,4.605170185988092,1,1,1,1
14.0,1000,4.24,254,0,0,3,3,90105,4.2012984851007165,1,147.0,57.0,26.0,11.0,13.0,1,0,0,0,6.907755278982137,1,1,0,0
7.0,10000,3.94,1116,0,0,50,2,3977,4.145335680160925,0,583.0,189.0,153.0,80.0,111.0,0,1,0,0,9.210340371976184,1,1,1,1
13.0,10000,4.07,2328,0,0,50,3,22173,4.203400532178776,0,1184.0,545.0,329.0,116.0,154.0,0,0,1,0,9.210340371976184,1,1,1,0
2.0,1000,4.03,31,0,0,1,1,31138,4.117444922602608,1,15.0,8.0,3.0,4.0,1.0,0,0,0,1,6.907755278982137,1,1,0,0
4.73,100,4.4,86,1,1,1,1,31138,4.117444922602608,1,57.0,16.0,6.0,4.0,3.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,20000,3.42,7596,0,0,50,3,58068,4.310188055383343,1,2679.0,1403.0,1317.0,793.0,1404.0,0,0,1,0,9.903487552536127,1,1,1,0
8.0,5000,4.0,1355,1,0,1,2,3532,4.19960362400906,0,716.0,272.0,155.0,75.0,137.0,0,0,1,0,8.517193191416238,1,1,1,0
4.74,5000,4.05,784,0,0,50,1,213709,4.293899648587567,0,410.0,160.0,113.0,44.0,57.0,0,0,1,0,8.517193191416238,1,1,1,1
8.0,10000,3.28,1649,0,0,11,2,6818,3.9823995306541513,0,570.0,245.0,276.0,190.0,368.0,0,0,1,0,9.210340371976184,0,1,1,0
8.0,100,3.83,6,0,0,5,2,211,3.5450236966824646,0,3.0,1.0,1.0,0.0,1.0,0,0,0,1,4.605170185988092,1,0,0,0
8.0,100,3.47,34,0,0,50,3,11030,3.952583862194016,0,13.0,7.0,4.0,3.0,7.0,1,0,0,0,4.605170185988092,1,0,0,0
5.95,100,3.21,48,0,0,2,2,2363,3.853575962759205,0,14.0,13.0,4.0,3.0,14.0,0,1,0,0,4.605170185988092,1,1,0,0
3.65,100,3.38,8,2,0,1,1,8888,4.243249324932493,0,3.0,2.0,0.0,1.0,2.0,0,1,0,0,4.605170185988092,1,0,0,0
2.81,5000,3.91,940,0,0,30,1,42919,4.105967054218412,0,453.0,198.0,124.0,78.0,87.0,0,0,1,0,8.517193191416238,1,1,0,1
4.66,10000,4.28,1594,1,1,50,1,85562,4.394591056777541,0,973.0,300.0,187.0,58.0,76.0,0,0,1,0,9.210340371976184,0,1,1,0
5.0,10,5.0,0,0,0,50,2,129,3.8372093023255816,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.302585092994046,1,1,0,0
5.0,1000,4.23,62,0,0,20,2,10501,4.029235310922768,0,39.0,10.0,5.0,4.0,4.0,0,0,0,1,6.907755278982137,1,1,0,1
8.0,100,3.33,3,0,0,50,2,619,4.368336025848143,0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,4.605170185988092,1,0,0,0
13.0,1000,3.53,302,0,0,50,3,4524,3.8653846153846163,0,125.0,47.0,47.0,29.0,54.0,1,0,0,0,6.907755278982137,0,1,0,0
8.0,5000,4.3,830,1,1,50,3,9200,4.289673913043479,0,523.0,147.0,87.0,32.0,41.0,0,0,1,0,8.517193191416238,1,1,0,0
8.0,100,3.5,2,0,0,50,3,59234,3.9870513556403417,0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,100,4.07,30,0,0,50,2,16803,4.1550318395524615,0,18.0,4.0,4.0,0.0,4.0,0,0,0,1,4.605170185988092,1,1,0,1
12.0,1000,3.37,928,0,0,1,3,2397,3.860659157279933,0,378.0,116.0,117.0,102.0,215.0,0,0,1,0,6.907755278982137,0,1,0,0
5.0,1000,3.68,155,0,0,50,2,10600,3.8675471698113206,0,67.0,26.0,26.0,18.0,18.0,0,0,1,0,6.907755278982137,1,1,0,1
13.0,1000,3.88,122,0,0,50,3,114,4.149122807017544,0,59.0,27.0,14.0,6.0,16.0,0,0,1,0,6.907755278982137,1,1,1,0
14.0,10000,4.15,2514,0,0,50,4,27719,4.070637468884159,0,1375.0,544.0,332.0,122.0,141.0,0,0,1,0,9.210340371976184,1,1,1,0
7.0,10000,3.48,2504,0,0,6,2,25260,3.995605700712589,0,892.0,491.0,456.0,247.0,418.0,0,1,0,0,9.210340371976184,1,1,0,0
6.0,20000,3.74,6509,0,0,39,2,11740,4.1137989778534925,0,2620.0,1456.0,1235.0,515.0,683.0,1,0,0,0,9.903487552536127,0,1,0,0
8.0,5000,4.1,1512,0,0,50,3,92005,4.316243682408564,1,845.0,294.0,179.0,72.0,122.0,0,0,1,0,8.517193191416238,0,1,1,0
5.0,100,3.69,13,0,0,50,1,16215,3.8400246685168056,0,5.0,2.0,4.0,1.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
11.0,100,3.54,13,0,0,50,2,885,4.15593220338983,1,5.0,3.0,1.0,2.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
5.65,10,5.0,0,0,0,50,2,28798,4.0370164594763525,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2.302585092994046,1,0,0,1
3.76,50,3.5,8,0,0,5,1,3730,3.880428954423592,0,4.0,1.0,0.0,1.0,2.0,0,1,0,0,3.912023005428146,1,1,0,0
7.0,100,4.57,23,1,1,50,2,105684,4.430935619393664,0,16.0,4.0,3.0,0.0,0.0,0,1,0,0,4.605170185988092,1,0,0,0
4.67,10000,4.28,936,1,1,50,1,96838,4.264658501827795,0,597.0,164.0,84.0,25.0,66.0,0,1,0,0,9.210340371976184,1,1,0,0
11.0,100,3.29,49,0,0,50,2,168,3.7321428571428568,0,15.0,8.0,12.0,4.0,10.0,1,0,0,0,4.605170185988092,1,1,1,0
2.8,100,3.17,6,0,0,10,1,4595,4.258106637649618,0,1.0,1.0,3.0,0.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
16.0,10,4.5,4,0,0,50,5,676,4.014792899408284,0,3.0,0.0,1.0,0.0,0.0,0,0,1,0,2.302585092994046,1,0,0,0
9.0,100,3.63,92,0,0,1,3,3190,4.289968652037619,0,35.0,25.0,7.0,13.0,12.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,5000,3.83,1169,0,0,50,2,33705,4.134935469514909,0,557.0,216.0,174.0,83.0,139.0,0,0,1,0,8.517193191416238,0,1,1,0
16.0,100,4.0,11,0,0,50,5,3588,4.148272017837234,0,5.0,3.0,2.0,0.0,1.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,50,4.0,5,0,0,50,3,537,4.4581005586592175,0,3.0,0.0,1.0,1.0,0.0,0,0,1,0,3.912023005428146,1,0,1,0
3.0,100,2.0,3,0,0,13,1,12016,3.9546438082556583,0,0.0,1.0,0.0,0.0,2.0,0,0,1,0,4.605170185988092,1,1,0,0
6.0,5000,3.83,1458,0,0,4,2,67171,4.1023209420732165,0,615.0,357.0,248.0,92.0,146.0,0,1,0,0,8.517193191416238,1,1,0,0
12.0,1000,3.93,566,0,0,50,3,44840,4.337466547725246,0,284.0,107.0,78.0,43.0,54.0,0,0,1,0,6.907755278982137,1,1,1,0
6.0,100,3.8,10,0,0,50,2,3897,3.928919681806518,0,4.0,4.0,0.0,0.0,2.0,0,1,0,0,4.605170185988092,1,1,0,1
13.0,1000,4.16,138,1,1,50,3,12913,3.981336637497096,1,82.0,27.0,10.0,7.0,12.0,0,0,1,0,6.907755278982137,1,1,0,0
9.0,5000,3.97,588,0,0,50,3,1181,4.01524132091448,0,317.0,100.0,66.0,44.0,61.0,1,0,0,0,8.517193191416238,1,1,1,1
9.0,20000,3.6,1193,0,0,50,3,22711,3.8720443837787855,0,500.0,218.0,171.0,110.0,194.0,0,0,1,0,9.903487552536127,0,1,0,0
5.0,100,3.06,65,0,0,50,1,2248,4.150355871886121,0,18.0,10.0,13.0,6.0,18.0,0,0,0,1,4.605170185988092,1,1,0,0
16.0,100,3.41,27,0,0,50,4,9940,4.048993963782697,0,11.0,5.0,3.0,0.0,8.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,20000,3.76,8029,0,0,19,2,17760,4.137105855855856,1,3689.0,1502.0,1160.0,592.0,1086.0,0,0,1,0,9.903487552536127,1,1,0,0
2.0,100,3.2,10,0,0,1,1,8225,3.9906382978723403,0,3.0,1.0,3.0,1.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
8.0,100,3.43,23,0,0,50,2,24132,4.130946461130448,0,9.0,4.0,2.0,4.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,10000,3.55,793,0,0,50,2,59234,3.9870513556403417,0,303.0,154.0,134.0,81.0,121.0,0,0,1,0,9.210340371976184,1,1,0,0
14.0,1000,3.82,176,0,0,5,4,99800,4.2957915831663325,1,88.0,30.0,22.0,11.0,25.0,0,1,0,0,6.907755278982137,1,1,0,0
12.0,5000,4.16,663,0,0,50,3,18029,4.1006156747462414,0,385.0,119.0,84.0,28.0,47.0,0,0,1,0,8.517193191416238,1,1,0,0
7.0,100,3.72,47,0,0,50,2,17655,4.1278391390540925,1,19.0,12.0,6.0,4.0,6.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,100,2.79,14,2,0,50,7,7012,4.336708499714774,0,5.0,1.0,0.0,2.0,6.0,0,0,1,0,4.605170185988092,1,1,1,0
8.0,1000,3.91,102,0,0,50,3,2076,4.097302504816955,1,50.0,20.0,15.0,7.0,10.0,0,0,1,0,6.907755278982137,1,1,0,0
14.0,1000,4.08,546,0,0,50,3,62240,4.26547236503856,0,302.0,108.0,58.0,35.0,43.0,0,0,1,0,6.907755278982137,1,1,0,0
6.0,5000,3.47,536,0,0,50,2,17120,3.898890186915888,0,213.0,89.0,81.0,44.0,109.0,0,0,1,0,8.517193191416238,1,1,0,0
11.0,20000,3.63,2633,0,0,50,2,12441,3.9246845108914084,0,1097.0,482.0,430.0,227.0,397.0,0,0,1,0,9.903487552536127,1,1,0,0
8.0,1000,4.19,54,1,1,50,3,65189,4.049640276733805,0,35.0,7.0,4.0,3.0,5.0,0,0,1,0,6.907755278982137,0,1,0,0
14.0,10,4.0,2,0,0,1,4,514,3.875486381322957,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,2.302585092994046,1,0,0,0
5.0,100,2.79,19,0,0,18,2,9357,4.225392754087848,0,4.0,4.0,2.0,2.0,7.0,0,0,1,0,4.605170185988092,1,0,0,0
11.0,100,4.25,20,0,0,50,3,360,4.230555555555555,0,12.0,4.0,2.0,1.0,1.0,0,1,0,0,4.605170185988092,1,0,0,0
4.8100000000000005,3,5.0,0,0,0,5,1,11378,3.990507997890666,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0986122886681098,1,1,1,1
9.0,100,3.51,47,0,0,7,3,9827,4.113869950137377,1,17.0,10.0,6.0,8.0,6.0,1,0,0,0,4.605170185988092,1,1,1,0
11.0,10,2.0,2,0,0,1,2,528,3.8731060606060614,0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,2.302585092994046,1,1,1,0
12.0,1000,3.85,398,0,0,50,3,3727,3.8636973437080764,0,188.0,75.0,64.0,29.0,42.0,0,0,1,0,6.907755278982137,1,1,0,0
6.0,1000,4.09,538,0,0,44,2,2464,4.03125,0,299.0,105.0,63.0,25.0,46.0,0,0,0,1,6.907755278982137,1,1,1,0
3.87,100,4.53,43,1,0,5,1,4501,4.2321706287491665,0,32.0,6.0,3.0,0.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
5.0,50,5.0,1,0,0,5,2,4,3.75,0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,3.912023005428146,1,1,0,0
11.0,1000,3.75,213,0,0,50,3,17120,3.898890186915888,0,97.0,35.0,38.0,16.0,27.0,0,0,1,0,6.907755278982137,1,1,0,1
8.0,10000,3.54,2006,0,0,50,3,13946,4.000143410296859,0,748.0,417.0,331.0,194.0,316.0,0,0,0,1,9.210340371976184,1,1,0,0
5.0,100,3.69,13,0,0,50,1,16215,3.8400246685168056,0,5.0,2.0,4.0,1.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
14.0,100,3.8,50,0,0,2,4,230,3.908695652173913,0,23.0,9.0,8.0,5.0,5.0,0,0,0,1,4.605170185988092,1,0,0,0
3.0,1000,3.08,109,0,0,1,1,7936,3.9645917338709684,0,26.0,25.0,17.0,14.0,27.0,0,1,0,0,6.907755278982137,1,1,1,0
9.0,10000,3.91,3101,0,0,7,3,12004,4.079223592135954,0,1506.0,654.0,417.0,217.0,307.0,0,0,1,0,9.210340371976184,1,1,1,0
3.83,100,3.57,67,0,0,1,1,5654,3.9587902370003536,0,27.0,15.0,6.0,7.0,12.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,5000,3.08,777,0,0,50,3,10474,3.908535421042582,0,213.0,133.0,133.0,97.0,201.0,0,0,1,0,8.517193191416238,1,1,0,0
12.0,10000,3.01,1322,0,0,50,3,17120,3.898890186915888,0,373.0,194.0,213.0,152.0,390.0,0,0,1,0,9.210340371976184,1,1,0,0
7.0,5000,3.39,1632,0,0,50,2,8547,4.081783081783081,0,584.0,289.0,276.0,149.0,334.0,0,0,1,0,8.517193191416238,1,1,0,1
11.0,10000,4.09,2324,0,0,50,3,14095,4.089677190493083,0,1222.0,492.0,345.0,117.0,148.0,0,1,0,0,9.210340371976184,1,1,0,0
11.0,1000,3.67,585,0,0,50,2,16085,3.8780230027976375,1,237.0,129.0,84.0,59.0,76.0,0,0,0,1,6.907755278982137,1,1,0,0
11.0,1000,3.95,596,0,0,50,2,5534,3.999819298879653,0,304.0,112.0,86.0,36.0,58.0,0,1,0,0,6.907755278982137,1,1,0,0
13.0,20000,2.93,3421,0,0,50,3,200089,4.096666983192479,0,863.0,469.0,621.0,510.0,958.0,1,0,0,0,9.903487552536127,1,1,1,0
5.77,100,2.9,62,0,0,50,2,2044,4.00293542074364,0,16.0,8.0,13.0,4.0,21.0,0,0,1,0,4.605170185988092,1,1,0,0
5.0,100,3.91,43,0,0,1,2,10474,3.908535421042582,0,22.0,9.0,4.0,2.0,6.0,0,0,0,1,4.605170185988092,1,1,0,1
11.0,5000,3.34,1897,0,0,3,3,5660,3.958303886925795,1,669.0,302.0,328.0,196.0,402.0,0,0,0,1,8.517193191416238,1,1,1,0
6.0,100,3.47,55,0,0,50,2,7851,4.216278181123424,0,22.0,9.0,6.0,9.0,9.0,0,1,0,0,4.605170185988092,1,1,0,0
5.0,1000,3.34,252,0,0,15,2,15948,4.094745422623526,1,80.0,44.0,57.0,23.0,48.0,0,0,0,1,6.907755278982137,1,0,0,1
8.0,1000,3.47,378,0,0,5,2,4434,4.0647271087054575,0,145.0,67.0,54.0,44.0,68.0,0,0,0,1,6.907755278982137,1,1,0,0
11.0,1000,3.74,54,0,0,50,3,73271,3.9544430948124085,1,23.0,11.0,10.0,3.0,7.0,0,0,0,1,6.907755278982137,1,1,0,0
